Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-10-04,826.083866681385,834.0511850540141,815.4772359655595,817.771240234375,48683232.0,-1.0063,853.68,839.54,828.83,818.28,885.04,703.41
2024-10-07,815.0824984433904,818.4371776300311,795.7439225540929,798.1119384765625,94458296.0,-2.0821,842.31,839.07,828.72,818.29,885.04,703.41
2024-10-08,804.1306032900168,817.3519158252083,800.1839500223357,814.5152587890625,29734406.0,1.2914,832.98,839.18,828.9,818.62,885.04,703.41
2024-10-09,813.7505304861846,817.3271848335777,803.4892084079638,805.6845703125,41125642.0,-0.9912,824.56,838.75,828.82,818.9,885.04,703.41
2024-10-10,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766.0,1.4277,819.65,839.21,829.24,819.36,885.04,703.41
2024-10-11,821.1258260358886,821.1258260358886,810.6672193318118,814.4905395507812,23672594.0,-0.8081,814.35,838.83,829.44,819.71,885.04,703.41
2024-10-14,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508.0,1.9353,814.78,839.37,830.29,820.19,885.04,703.41
2024-10-15,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130.0,-0.5844,816.65,839.7,831.23,820.44,885.04,703.41
2024-10-16,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682.0,1.1726,822.43,840.46,832.25,821.27,885.04,703.41
2024-10-17,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732.0,-1.2862,823.98,839.93,832.77,821.98,885.04,703.41
2024-10-18,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724.0,1.1274,827.42,839.27,833.37,822.55,885.04,703.41
2024-10-21,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354.0,0.7988,832.09,838.96,834.88,823.4,885.04,703.41
2024-10-22,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280.0,-0.8959,836.57,837.84,835.99,824.04,885.04,703.41
2024-10-23,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090.0,1.8035,839.93,837.05,837.4,824.78,885.04,703.41
