Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-05-14,385.38124878218434,387.8877975493458,383.6356186315764,384.66510009765625,11423749.0,-0.1858,388.27,386.8,385.62,385.62,399.26,372.4
2024-05-15,385.6050659023784,387.8430519604818,382.0242938836759,382.9642639160156,7856433.0,-0.6848,387.38,386.89,385.53,385.53,399.26,372.4
2024-05-16,384.9337038883544,387.2612015462776,378.5778198017074,386.2317199707031,23911954.0,0.3372,386.24,387.14,385.68,385.56,399.26,372.4
2024-05-17,387.0821949896533,391.64767899723824,383.9490085643236,390.5734558105469,11894830.0,0.9019,385.64,387.92,385.99,385.71,399.26,372.4
2024-05-21,390.3048728406312,391.2895844705994,387.7983238293244,389.2306213378906,11175153.0,-0.2752,386.88,388.37,386.27,385.82,399.26,372.4
2024-05-22,391.5133561127143,395.6312537828145,389.767725887034,393.7961120605469,11036895.0,0.5831,387.72,389.02,386.79,386.05,399.26,372.4
2024-05-23,395.13891666458176,398.2721029063194,390.7972258622152,395.0941467285156,27244733.0,-0.0113,388.94,389.56,387.2,386.31,399.26,372.4
2024-05-24,394.78083588666976,396.0788519270615,389.678226481837,390.48388671875,13252938.0,-1.0884,389.77,389.89,387.41,386.43,399.26,372.4
2024-05-27,392.81142470930064,392.9009362114082,385.56034049832,386.2764892578125,12282545.0,-1.6636,390.24,389.62,387.56,386.42,399.26,372.4
2024-05-28,386.8136251635949,387.17169955273744,383.3671059718784,384.03851318359375,9668761.0,-0.7174,389.93,389.13,387.33,386.36,399.26,372.4
2024-05-29,380.90533235072377,387.0821936743324,380.90533235072377,385.7841491699219,10832067.0,1.2808,389.24,388.8,387.35,386.35,399.26,372.4
2024-05-30,383.5908902240176,385.7841062848317,378.08543673388806,379.42822265625,21314885.0,-1.0852,387.84,388.28,387.29,386.17,399.26,372.4
2024-05-31,382.0242696364464,384.530818401841,379.7862837203888,381.7557067871094,29300711.0,-0.0703,386.12,387.71,387.31,386.07,399.26,372.4
2024-06-03,388.5144462401894,389.3201348126147,383.7251698529299,385.2469787597656,16116836.0,-0.841,384.72,387.44,387.65,386.05,399.26,372.4
2024-06-04,388.3822180405629,388.6557312027862,367.2764561221505,378.535888671875,47791986.0,-2.5352,383.01,386.91,387.59,385.87,399.26,367.28
2024-06-05,384.7353989949108,397.4991534256846,381.1342195545824,392.302490234375,28197030.0,1.9668,383.87,386.81,387.98,386.02,399.26,367.28
2024-06-06,397.4991442097778,399.0490038739224,393.0318302625804,396.9521179199219,32318523.0,-0.1376,385.72,386.92,388.4,386.26,399.26,367.28
2024-06-07,393.305340692977,402.6502093459985,393.0318275499368,400.3709716796875,29543660.0,1.7965,387.8,387.91,388.95,386.57,402.65,367.28
2024-06-10,401.1459357225328,402.0576366128407,397.3624044773114,398.3196716308594,11872688.0,-0.7045,390.5,388.43,389.17,386.82,402.65,367.28
2024-06-11,398.4108722591482,399.1402214325666,394.0803145887873,394.7640686035156,13158571.0,-0.9153,392.36,388.84,389.2,386.98,402.65,367.28
2024-06-12,392.5304300643031,396.0404482808831,392.2113217386481,394.1258850097656,10751658.0,0.4065,393.62,389.31,389.26,387.13,402.65,367.28
2024-06-13,398.3196639852234,398.3196639852234,391.801059088471,392.302490234375,9641349.0,-1.5106,395.59,389.78,389.34,387.23,402.65,367.28
2024-06-14,392.9406665240471,393.7611770597148,391.1628599867876,393.0774230957031,9572809.0,0.0348,395.7,390.12,389.34,387.45,402.65,367.28
