Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-06-12,1102.9216850641683,1115.1217348604168,1094.0668276461688,1101.4951171875,16096514,-0.1293,1092.63,1102.51,1106.07,1093.86,1154.08,1031.2
2024-06-13,1104.1023123749185,1105.0861854460427,1087.1797435922592,1089.4918212890625,12494254,-1.3233,1097.67,1101.67,1104.66,1093.78,1154.08,1031.2
2024-06-14,1096.0345294527124,1096.0345294527124,1081.719129164698,1087.8192138671875,11377979,-0.7495,1097.25,1100.43,1103.55,1093.89,1154.08,1031.2
2024-06-18,1095.9853271941342,1116.7451444635597,1083.4409459075023,1104.7418212890625,18306176,0.799,1099.0,1100.05,1102.92,1094.71,1154.08,1031.2
2024-06-19,1109.75950368303,1146.75322461017,1107.9886043418487,1125.993408203125,34309514,1.4628,1102.2,1101.2,1102.86,1096.04,1154.08,1031.2
2024-06-20,1135.4387582520144,1141.2927549457575,1117.1878648628515,1138.1444091796875,15475933,0.2383,1106.84,1103.45,1103.68,1097.57,1154.08,1031.2
2024-06-21,1144.7856018547059,1151.0331720647125,1132.0936147522461,1139.964599609375,69259425,-0.4211,1112.52,1104.64,1104.85,1099.05,1154.08,1031.2
2024-06-24,1136.0290674652065,1156.6904019928488,1134.0613213197169,1151.2298583984375,12210295,1.3381,1119.63,1106.52,1106.63,1100.68,1156.69,1031.2
2024-06-25,1151.3775003551193,1186.550963835312,1148.819454304172,1178.6307373046875,27309845,2.367,1132.36,1109.87,1109.28,1102.47,1186.55,1031.2
2024-06-26,1182.6154524579229,1203.1291823342124,1174.59686276576,1198.357421875,25403461,1.3311,1148.15,1114.35,1112.24,1104.61,1203.13,1031.2
2024-06-27,1208.5404862113423,1215.0832662808862,1189.600929226802,1200.226806640625,20516632,-0.6879,1161.79,1120.15,1115.49,1106.88,1215.08,1031.2
2024-06-28,1207.2121725758393,1207.2121725758393,1177.0564410661386,1180.2540283203125,12507092,-2.2331,1169.54,1124.38,1117.96,1109.27,1215.08,1031.2
2024-07-01,1180.25407382428,1195.7500741919466,1172.8259044392062,1192.3065185546875,8636894,1.0212,1177.28,1128.84,1120.61,1112.12,1215.08,1031.2
2024-07-02,1197.37356592243,1197.37356592243,1166.430804884834,1171.3992919921875,16153925,-2.1693,1181.77,1130.35,1122.58,1114.78,1215.08,1031.2
2024-07-03,1177.54840489326,1196.24199235147,1160.428990253299,1182.2218017578125,22330897,0.3969,1186.2,1136.75,1125.23,1117.42,1215.08,1031.2
2024-07-04,1209.179986290108,1215.033982934888,1194.7171004020095,1213.115478515625,15275791,0.3255,1191.13,1142.87,1129.23,1120.3,1215.08,1031.2
